agency_cd	site_no	datetime	tz_cd	76944_00060	76967_00060_cd	76946_00045	76969_00045_cd	76948_00095	76972_00095_cd
USGS	06893890	2019-12-01 20:15	CST	43.5	P	0.00	P	373	P
USGS	06893890	2019-12-01 20:30	CST	43.1	P	0.00	P	375	P
USGS	06893890	2019-12-01 20:45	CST	43.9	P	0.00	P	372	P
USGS	06893890	2019-12-01 21:00	CST	43.1	P	0.00	P	372	P
USGS	06893890	2019-12-01 21:15	CST	43.1	P	0.00	P	373	P
USGS	06893890	2019-12-01 21:30	CST	43.1	P	0.00	P	371	P
USGS	06893890	2019-12-01 21:45	CST	43.1	P	0.00	P	371	P
USGS	06893890	2019-12-01 22:00	CST	43.1	P	0.00	P	372	P
USGS	06893890	2019-12-01 22:15	CST	43.1	P	0.00	P	373	P
USGS	06893890	2019-12-01 22:30	CST	42.7	P	0.00	P	373	P
USGS	06893890	2019-12-01 22:45	CST	43.1	P	0.00	P	373	P
USGS	06893890	2019-12-01 23:00	CST	43.1	P	0.00	P	372	P
USGS	06893890	2019-12-01 23:15	CST	43.9	P	0.00	P	372	P
USGS	06893890	2019-12-01 23:30	CST	43.1	P	0.00	P	372	P
USGS	06893890	2019-12-01 23:45	CST	43.1	P	0.00	P	372	P
USGS	06893890	2019-12-02 00:00	CST	43.5	P	0.00	P	372	P
USGS	06893890	2019-12-02 00:15	CST	43.1	P	0.00	P	372	P
USGS	06893890	2019-12-02 00:30	CST	44.3	P	0.00	P	372	P
USGS	06893890	2019-12-02 00:45	CST	43.5	P	0.00	P	372	P
USGS	06893890	2019-12-02 01:00	CST	43.9	P	0.00	P	372	P
USGS	06893890	2019-12-02 01:15	CST	43.1	P	0.00	P	372	P
USGS	06893890	2019-12-02 01:30	CST	43.1	P	0.00	P	373	P
USGS	06893890	2019-12-02 01:45	CST	43.5	P	0.00	P	373	P
USGS	06893890	2019-12-02 02:00	CST	43.1	P	0.00	P	373	P
USGS	06893890	2019-12-02 02:15	CST	43.5	P	0.00	P	372	P
USGS	06893890	2019-12-02 02:30	CST	43.5	P	0.00	P	372	P
USGS	06893890	2019-12-02 02:45	CST	43.5	P	0.00	P	373	P
USGS	06893890	2019-12-02 03:00	CST	43.1	P	0.00	P	373	P
USGS	06893890	2019-12-02 03:15	CST	43.1	P	0.00	P	372	P
USGS	06893890	2019-12-02 03:30	CST	43.1	P	0.00	P	372	P
USGS	06893890	2019-12-02 03:45	CST	43.1	P	0.00	P	372	P
USGS	06893890	2019-12-02 04:00	CST	42.7	P	0.00	P	372	P
USGS	06893890	2019-12-02 04:15	CST	43.1	P	0.00	P	372	P
USGS	06893890	2019-12-02 04:30	CST	42.7	P	0.00	P	372	P
USGS	06893890	2019-12-02 04:45	CST	42.7	P	0.00	P	372	P
USGS	06893890	2019-12-02 05:00	CST	42.7	P	0.00	P	372	P
USGS	06893890	2019-12-02 05:15	CST	42.7	P	0.00	P	372	P
USGS	06893890	2019-12-02 05:30	CST	43.1	P	0.00	P	372	P
USGS	06893890	2019-12-02 05:45	CST	42.7	P	0.00	P	372	P
USGS	06893890	2019-12-02 06:00	CST	42.3	P	0.00	P	372	P
USGS	06893890	2019-12-02 06:15	CST	42.3	P	0.00	P	372	P
USGS	06893890	2019-12-02 06:30	CST	42.3	P	0.00	P	372	P
USGS	06893890	2019-12-02 06:45	CST	42.3	P	0.00	P	372	P
USGS	06893890	2019-12-02 07:00	CST	42.3	P	0.00	P	372	P
USGS	06893890	2019-12-02 07:15	CST	42.3	P	0.00	P	372	P
USGS	06893890	2019-12-02 07:30	CST	42.3	P	0.00	P	372	P
USGS	06893890	2019-12-02 07:45	CST	43.1	P	0.00	P	371	P
USGS	06893890	2019-12-02 08:00	CST	42.0	P	0.00	P	371	P
USGS	06893890	2019-12-02 08:15	CST	42.0	P	0.00	P	369	P
USGS	06893890	2019-12-02 08:30	CST	42.0	P	0.00	P	368	P
USGS	06893890	2019-12-02 08:45	CST	42.7	P	0.00	P	368	P
USGS	06893890	2019-12-02 09:00	CST	42.0	P	0.00	P	371	P
USGS	06893890	2019-12-02 09:15	CST	42.3	P	0.00	P	370	P
USGS	06893890	2019-12-02 09:30	CST	42.0	P	0.00	P	370	P
USGS	06893890	2019-12-02 09:45	CST	42.0	P	0.00	P	370	P
USGS	06893890	2019-12-02 10:00	CST	42.3	P	0.00	P	370	P
USGS	06893890	2019-12-02 10:15	CST	42.3	P	0.00	P	369	P
USGS	06893890	2019-12-02 10:30	CST	42.3	P	0.00	P	369	P
USGS	06893890	2019-12-02 10:45	CST	42.3	P	0.00	P	369	P
USGS	06893890	2019-12-02 11:00	CST	42.3	P	0.00	P	369	P
USGS	06893890	2019-12-02 11:15	CST	42.3	P	0.00	P	368	P
USGS	06893890	2019-12-02 11:30	CST	42.3	P	0.00	P	368	P
USGS	06893890	2019-12-02 11:45	CST	42.3	P	0.00	P	368	P
USGS	06893890	2019-12-02 12:00	CST	42.3	P	0.00	P	368	P
USGS	06893890	2019-12-02 12:15	CST	42.3	P	0.00	P	368	P
USGS	06893890	2019-12-02 12:30	CST	42.3	P	0.00	P	368	P
USGS	06893890	2019-12-02 12:45	CST	42.3	P	0.00	P	368	P
USGS	06893890	2019-12-02 13:00	CST	42.3	P	0.00	P	368	P
USGS	06893890	2019-12-02 13:15	CST	42.3	P	0.00	P	368	P
USGS	06893890	2019-12-02 13:30	CST	42.7	P	0.00	P	369	P
USGS	06893890	2019-12-02 13:45	CST	42.7	P	0.00	P	371	P
USGS	06893890	2019-12-02 14:00	CST	42.7	P	0.00	P	370	P
USGS	06893890	2019-12-02 14:15	CST	42.7	P	0.00	P	372	P
USGS	06893890	2019-12-02 14:30	CST	41.2	P	0.00	P	372	P
USGS	06893890	2019-12-02 14:45	CST	42.7	P	0.00	P	372	P
USGS	06893890	2019-12-02 15:00	CST	42.7	P	0.00	P	371	P
USGS	06893890	2019-12-02 15:15	CST	42.3	P	0.00	P	372	P
USGS	06893890	2019-12-02 15:30	CST	42.7	P	0.00	P	371	P
USGS	06893890	2019-12-02 15:45	CST	42.3	P	0.00	P	371	P
USGS	06893890	2019-12-02 16:00	CST	42.3	P	0.00	P	372	P
USGS	06893890	2019-12-02 16:15	CST	42.7	P	0.00	P	372	P
USGS	06893890	2019-12-02 16:30	CST	42.3	P	0.00	P	372	P
USGS	06893890	2019-12-02 16:45	CST	42.7	P	0.00	P	372	P
USGS	06893890	2019-12-02 17:00	CST	43.1	P	0.00	P	372	P
USGS	06893890	2019-12-02 17:15	CST	42.7	P	0.00	P	372	P
USGS	06893890	2019-12-02 17:30	CST	42.7	P	0.00	P	372	P
USGS	06893890	2019-12-02 17:45	CST	42.7	P	0.00	P	372	P
USGS	06893890	2019-12-02 18:00	CST	42.3	P	0.00	P	372	P
USGS	06893890	2019-12-02 18:15	CST	42.7	P	0.00	P	372	P
USGS	06893890	2019-12-02 18:30	CST	43.1	P	0.00	P	373	P
USGS	06893890	2019-12-02 18:45	CST	42.3	P	0.00	P	373	P
USGS	06893890	2019-12-02 19:00	CST	42.3	P	0.00	P	373	P
USGS	06893890	2019-12-02 19:15	CST	42.3	P	0.00	P	373	P
USGS	06893890	2019-12-02 19:30	CST	42.3	P	0.00	P	373	P
USGS	06893890	2019-12-02 19:45	CST	42.0	P	0.00	P	373	P
USGS	06893890	2019-12-02 20:00	CST	42.3	P	0.00	P	376	P
USGS	06893890	2019-12-02 20:15	CST	42.3	P	0.00	P	376	P
USGS	06893890	2019-12-02 20:30	CST	42.3	P	0.00	P	376	P
USGS	06893890	2019-12-02 20:45	CST	42.3	P	0.00	P	376	P
USGS	06893890	2019-12-02 21:00	CST	42.3	P	0.00	P	376	P
USGS	06893890	2019-12-02 21:15	CST	42.3	P	0.00	P	376	P
USGS	06893890	2019-12-02 21:30	CST	42.3	P	0.00	P	376	P
USGS	06893890	2019-12-02 21:45	CST	42.7	P	0.00	P	376	P
USGS	06893890	2019-12-02 22:00	CST	43.1	P	0.00	P	376	P
USGS	06893890	2019-12-02 22:15	CST	42.3	P	0.00	P	376	P
USGS	06893890	2019-12-02 22:30	CST	42.3	P	0.00	P	376	P
