agency_cd	site_no	datetime	tz_cd	76944_00060	76944_00060_cd	76946_00045	76946_00045_cd	76948_00095	76948_00095_cd
USGS	06893820	2019-11-26 06:30	CST	19.2	P	0.00	P	508	P
USGS	06893820	2019-11-26 06:45	CST	19.2	P	0.00	P	508	P
USGS	06893820	2019-11-26 07:00	CST	19.2	P	0.00	P	508	P
USGS	06893820	2019-11-26 07:15	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 07:30	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 07:45	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 08:00	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 08:15	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 08:30	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 08:45	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 09:00	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 09:15	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 09:30	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 09:45	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 10:00	CST	19.6	P	0.00	P	509	P
USGS	06893820	2019-11-26 10:15	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 10:30	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 10:45	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 11:00	CST	19.2	P	0.00	P	510	P
USGS	06893820	2019-11-26 11:15	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 11:30	CST	19.2	P	0.00	P	510	P
USGS	06893820	2019-11-26 11:45	CST	19.2	P	0.00	P	510	P
USGS	06893820	2019-11-26 12:00	CST	19.2	P	0.00	P	510	P
USGS	06893820	2019-11-26 12:15	CST	19.2	P	0.00	P	510	P
USGS	06893820	2019-11-26 12:30	CST	19.2	P	0.00	P	510	P
USGS	06893820	2019-11-26 12:45	CST	19.2	P	0.00	P	510	P
USGS	06893820	2019-11-26 13:00	CST	19.2	P	0.00	P	510	P
USGS	06893820	2019-11-26 13:15	CST	19.2	P	0.00	P	510	P
USGS	06893820	2019-11-26 13:30	CST	19.2	P	0.00	P	510	P
USGS	06893820	2019-11-26 13:45	CST	19.2	P	0.00	P	510	P
USGS	06893820	2019-11-26 14:00	CST	19.2	P	0.00	P	510	P
USGS	06893820	2019-11-26 14:15	CST	19.2	P	0.00	P	510	P
USGS	06893820	2019-11-26 14:30	CST	19.2	P	0.00	P	510	P
USGS	06893820	2019-11-26 14:45	CST	19.2	P	0.00	P	510	P
USGS	06893820	2019-11-26 15:00	CST	19.2	P	0.00	P	510	P
USGS	06893820	2019-11-26 15:15	CST	19.2	P	0.00	P	510	P
USGS	06893820	2019-11-26 15:30	CST	19.2	P	0.00	P	510	P
USGS	06893820	2019-11-26 15:45	CST	19.2	P	0.00	P	510	P
USGS	06893820	2019-11-26 16:00	CST	19.2	P	0.00	P	510	P
USGS	06893820	2019-11-26 16:15	CST	19.2	P	0.00	P	510	P
USGS	06893820	2019-11-26 16:30	CST	19.2	P	0.00	P	510	P
USGS	06893820	2019-11-26 16:45	CST	19.2	P	0.00	P	510	P
USGS	06893820	2019-11-26 17:00	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 17:15	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 17:30	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 17:45	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 18:00	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 18:15	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 18:30	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 18:45	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 19:00	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 19:15	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 19:30	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 19:45	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 20:00	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 20:15	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 20:30	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 20:45	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 21:00	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 21:15	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 21:30	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 21:45	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 22:00	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 22:15	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 22:30	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 22:45	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 23:00	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 23:15	CST	19.2	P	0.02	P	509	P
USGS	06893820	2019-11-26 23:30	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-26 23:45	CST	19.2	P	0.01	P	509	P
USGS	06893820	2019-11-27 00:00	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-27 00:15	CST	19.6	P	0.00	P	509	P
USGS	06893820	2019-11-27 00:30	CST	19.6	P	0.00	P	509	P
USGS	06893820	2019-11-27 00:45	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-27 01:00	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-27 01:15	CST	19.2	P	0.00	P	509	P
USGS	06893820	2019-11-27 01:30	CST	19.2	P	0.00	P	508	P
USGS	06893820	2019-11-27 01:45	CST	19.2	P	0.00	P	508	P
USGS	06893820	2019-11-27 02:00	CST	19.6	P	0.00	P	508	P
USGS	06893820	2019-11-27 02:15	CST	18.8	P	0.00	P	508	P
USGS	06893820	2019-11-27 02:30	CST	19.2	P	0.00	P	508	P
USGS	06893820	2019-11-27 02:45	CST	19.6	P	0.00	P	508	P
USGS	06893820	2019-11-27 03:00	CST	19.6	P	0.00	P	508	P
USGS	06893820	2019-11-27 03:15	CST	19.6	P	0.00	P	508	P
USGS	06893820	2019-11-27 03:30	CST	19.6	P	0.00	P	508	P
USGS	06893820	2019-11-27 03:45	CST	19.6	P	0.00	P	507	P
USGS	06893820	2019-11-27 04:00	CST	19.6	P	0.00	P	508	P
USGS	06893820	2019-11-27 04:15	CST	19.6	P	0.00	P	507	P
USGS	06893820	2019-11-27 04:30	CST	19.6	P	0.00	P	507	P
USGS	06893820	2019-11-27 04:45	CST	19.2	P	0.00	P	507	P
USGS	06893820	2019-11-27 05:00	CST	19.6	P	0.00	P	507	P
USGS	06893820	2019-11-27 05:15	CST	19.6	P	0.00	P	507	P
USGS	06893820	2019-11-27 05:30	CST	19.2	P	0.00	P	507	P
USGS	06893820	2019-11-27 05:45	CST	19.6	P	0.00	P	506	P
USGS	06893820	2019-11-27 06:00	CST	19.2	P	0.00	P	506	P
USGS	06893820	2019-11-27 06:15	CST	19.6	P	0.00	P	506	P
USGS	06893820	2019-11-27 06:30	CST	19.6	P	0.00	P	506	P
USGS	06893820	2019-11-27 06:45	CST	19.6	P	0.00	P	506	P
USGS	06893820	2019-11-27 07:00	CST	19.6	P	0.00	P	506	P
USGS	06893820	2019-11-27 07:15	CST	19.6	P	0.00	P	506	P
USGS	06893820	2019-11-27 07:30	CST	19.6	P	0.00	P	506	P
USGS	06893820	2019-11-27 07:45	CST	19.6	P	0.00	P	505	P
USGS	06893820	2019-11-27 08:00	CST	19.6	P	0.00	P	505	P
USGS	06893820	2019-11-27 08:15	CST	19.6	P	0.00	P	505	P
USGS	06893820	2019-11-27 08:30	CST	19.6	P	0.00	P	505	P
USGS	06893820	2019-11-27 08:45	CST	20.0	P	0.00	P	505	P
USGS	06893820	2019-11-27 09:00	CST	19.6	P	0.00	P	505	P
USGS	06893820	2019-11-27 09:15	CST	20.0	P	0.00	P	505	P
USGS	06893820	2019-11-27 09:30	CST	19.6	P	0.00	P	505	P
USGS	06893820	2019-11-27 09:45	CST	20.0	P	0.00	P	505	P
USGS	06893820	2019-11-27 10:00	CST	19.6	P	0.00	P	505	P
USGS	06893820	2019-11-27 10:15	CST	19.6	P	0.00	P	504	P
USGS	06893820	2019-11-27 10:30	CST	19.6	P	0.00	P	504	P
USGS	06893820	2019-11-27 10:45	CST	20.0	P	0.00	P	504	P
USGS	06893820	2019-11-27 11:00	CST	20.0	P	0.00	P	504	P
USGS	06893820	2019-11-27 11:15	CST	20.0	P	0.00	P	504	P
USGS	06893820	2019-11-27 11:30	CST	20.0	P	0.00	P	504	P
USGS	06893820	2019-11-27 11:45	CST	20.0	P	0.00	P	503	P
USGS	06893820	2019-11-27 12:00	CST	20.0	P	0.00	P	503	P
USGS	06893820	2019-11-27 12:15	CST	20.0	P	0.00	P	503	P
USGS	06893820	2019-11-27 12:30	CST	20.0	P	0.00	P	502	P
USGS	06893820	2019-11-27 12:45	CST	20.0	P	0.00	P	502	P
USGS	06893820	2019-11-27 13:00	CST	20.0	P	0.00	P	502	P
USGS	06893820	2019-11-27 13:15	CST	20.0	P	0.00	P	502	P
USGS	06893820	2019-11-27 13:30	CST	20.0	P	0.00	P	501	P
USGS	06893820	2019-11-27 13:45	CST	20.0	P	0.00	P	501	P
USGS	06893820	2019-11-27 14:00	CST	20.0	P	0.00	P	501	P
USGS	06893820	2019-11-27 14:15	CST	20.0	P	0.00	P	501	P
USGS	06893820	2019-11-27 14:30	CST	20.0	P	0.00	P	501	P
USGS	06893820	2019-11-27 14:45	CST	20.0	P	0.00	P	500	P
USGS	06893820	2019-11-27 15:00	CST	20.0	P	0.00	P	500	P
USGS	06893820	2019-11-27 15:15	CST	20.0	P	0.00	P	500	P
USGS	06893820	2019-11-27 15:30	CST	20.0	P	0.00	P	500	P
USGS	06893820	2019-11-27 15:45	CST	20.0	P	0.00	P	500	P
USGS	06893820	2019-11-27 16:00	CST	20.0	P	0.00	P	500	P
USGS	06893820	2019-11-27 16:15	CST	20.0	P	0.00	P	500	P
USGS	06893820	2019-11-27 16:30	CST	20.0	P	0.00	P	500	P
USGS	06893820	2019-11-27 16:45	CST	20.0	P	0.00	P	500	P
USGS	06893820	2019-11-27 17:00	CST	20.0	P	0.00	P	500	P
USGS	06893820	2019-11-27 17:15	CST	20.0	P	0.00	P	500	P
USGS	06893820	2019-11-27 17:30	CST	20.5	P	0.00	P	500	P
USGS	06893820	2019-11-27 17:45	CST	20.0	P	0.00	P	500	P
USGS	06893820	2019-11-27 18:00	CST	20.0	P	0.00	P	500	P
USGS	06893820	2019-11-27 18:15	CST	20.0	P	0.00	P	500	P
USGS	06893820	2019-11-27 18:30	CST	20.0	P	0.00	P	499	P
USGS	06893820	2019-11-27 18:45	CST	20.5	P	0.00	P	499	P
USGS	06893820	2019-11-27 19:00	CST	20.0	P	0.00	P	499	P
USGS	06893820	2019-11-27 19:15	CST	20.0	P	0.00	P	499	P
USGS	06893820	2019-11-27 19:30	CST	20.0	P	0.00	P	499	P
USGS	06893820	2019-11-27 19:45	CST	20.0	P	0.00	P	499	P
USGS	06893820	2019-11-27 20:00	CST	20.0	P	0.00	P	499	P
USGS	06893820	2019-11-27 20:15	CST	20.0	P	0.00	P	498	P
USGS	06893820	2019-11-27 20:30	CST	20.0	P	0.00	P	498	P
USGS	06893820	2019-11-27 20:45	CST	20.0	P	0.00	P	498	P
USGS	06893820	2019-11-27 21:00	CST	20.0	P	0.00	P	498	P
USGS	06893820	2019-11-27 21:15	CST	20.0	P	0.00	P	498	P
USGS	06893820	2019-11-27 21:30	CST	20.0	P	0.00	P	498	P
USGS	06893820	2019-11-27 21:45	CST	20.0	P	0.00	P	498	P
USGS	06893820	2019-11-27 22:00	CST	20.0	P	0.00	P	498	P
USGS	06893820	2019-11-27 22:15	CST	20.0	P	0.00	P	498	P
USGS	06893820	2019-11-27 22:30	CST	20.0	P	0.00	P	497	P
USGS	06893820	2019-11-27 22:45	CST	20.0	P	0.00	P	498	P
USGS	06893820	2019-11-27 23:00	CST	20.0	P	0.00	P	497	P
USGS	06893820	2019-11-27 23:15	CST	19.6	P	0.00	P	497	P
USGS	06893820	2019-11-27 23:30	CST	19.6	P	0.00	P	497	P
USGS	06893820	2019-11-27 23:45	CST	19.6	P	0.00	P	497	P
USGS	06893820	2019-11-28 00:00	CST	19.6	P	0.00	P	497	P
USGS	06893820	2019-11-28 00:15	CST	19.6	P	0.00	P	497	P
USGS	06893820	2019-11-28 00:30	CST	19.6	P	0.00	P	497	P
USGS	06893820	2019-11-28 00:45	CST	19.6	P	0.00	P	497	P
USGS	06893820	2019-11-28 01:00	CST	19.6	P	0.00	P	496	P
USGS	06893820	2019-11-28 01:15	CST	19.6	P	0.00	P	497	P
USGS	06893820	2019-11-28 01:30	CST	19.6	P	0.00	P	496	P
USGS	06893820	2019-11-28 01:45	CST	19.6	P	0.00	P	496	P
USGS	06893820	2019-11-28 02:00	CST	19.6	P	0.00	P	496	P
USGS	06893820	2019-11-28 02:15	CST	19.6	P	0.00	P	496	P
USGS	06893820	2019-11-28 02:30	CST	19.6	P	0.00	P	496	P
USGS	06893820	2019-11-28 02:45	CST	19.6	P	0.00	P	496	P
USGS	06893820	2019-11-28 03:00	CST	19.6	P	0.00	P	496	P
USGS	06893820	2019-11-28 03:15	CST	20.0	P	0.00	P	496	P
USGS	06893820	2019-11-28 03:30	CST	20.0	P	0.00	P	496	P
USGS	06893820	2019-11-28 03:45	CST	20.0	P	0.00	P	496	P
USGS	06893820	2019-11-28 04:00	CST	20.0	P	0.00	P	496	P
USGS	06893820	2019-11-28 04:15	CST	20.0	P	0.00	P	496	P
USGS	06893820	2019-11-28 04:30	CST	20.0	P	0.00	P	496	P
USGS	06893820	2019-11-28 04:45	CST	20.0	P	0.00	P	496	P
USGS	06893820	2019-11-28 05:00	CST	20.0	P	0.00	P	496	P
USGS	06893820	2019-11-28 05:15	CST	20.0	P	0.00	P	495	P
USGS	06893820	2019-11-28 05:30	CST	20.0	P	0.00	P	495	P
USGS	06893820	2019-11-28 05:45	CST	20.0	P	0.00	P	495	P
USGS	06893820	2019-11-28 06:00	CST	20.0	P	0.00	P	495	P
USGS	06893820	2019-11-28 06:15	CST	20.0	P	0.00	P	495	P
USGS	06893820	2019-11-28 06:30	CST	20.0	P	0.00	P	495	P
USGS	06893820	2019-11-28 06:45	CST	20.0	P	0.00	P	495	P
USGS	06893820	2019-11-28 07:00	CST	20.0	P	0.00	P	495	P
USGS	06893820	2019-11-28 07:15	CST	20.0	P	0.00	P	494	P
USGS	06893820	2019-11-28 07:30	CST	20.0	P	0.00	P	494	P
USGS	06893820	2019-11-28 07:45	CST	20.0	P	0.00	P	494	P
USGS	06893820	2019-11-28 08:00	CST	20.0	P	0.00	P	494	P
USGS	06893820	2019-11-28 08:15	CST	20.0	P	0.00	P	494	P
USGS	06893820	2019-11-28 08:30	CST	20.0	P	0.00	P	494	P
USGS	06893820	2019-11-28 08:45	CST	20.0	P	0.00	P	494	P
USGS	06893820	2019-11-28 09:00	CST	20.0	P	0.00	P	494	P
USGS	06893820	2019-11-28 09:15	CST	20.0	P	0.00	P	494	P
USGS	06893820	2019-11-28 09:30	CST	20.0	P	0.00	P	493	P
USGS	06893820	2019-11-28 09:45	CST	20.0	P	0.00	P	493	P
USGS	06893820	2019-11-28 10:00	CST	20.0	P	0.00	P	493	P
USGS	06893820	2019-11-28 10:15	CST	20.0	P	0.00	P	493	P
USGS	06893820	2019-11-28 10:30	CST	20.0	P	0.00	P	493	P
USGS	06893820	2019-11-28 10:45	CST	20.0	P	0.01	P	493	P
USGS	06893820	2019-11-28 11:00	CST	20.0	P	0.01	P	493	P
USGS	06893820	2019-11-28 11:15	CST	20.5	P	0.01	P	492	P
USGS	06893820	2019-11-28 11:30	CST	20.0	P	0.01	P	492	P
USGS	06893820	2019-11-28 11:45	CST	20.0	P	0.02	P	492	P
USGS	06893820	2019-11-28 12:00	CST	20.5	P	0.01	P	492	P
USGS	06893820	2019-11-28 12:15	CST	20.5	P	0.01	P	492	P
USGS	06893820	2019-11-28 12:30	CST	20.5	P	0.00	P	492	P
USGS	06893820	2019-11-28 12:45	CST	20.5	P	0.01	P	492	P
USGS	06893820	2019-11-28 13:00	CST	20.5	P	0.00	P	492	P
USGS	06893820	2019-11-28 13:15	CST	20.5	P	0.00	P	491	P
USGS	06893820	2019-11-28 13:30	CST	20.9	P	0.01	P	491	P
USGS	06893820	2019-11-28 13:45	CST	20.5	P	0.00	P	491	P
USGS	06893820	2019-11-28 14:00	CST	20.5	P	0.00	P	491	P
USGS	06893820	2019-11-28 14:15	CST	20.5	P	0.00	P	491	P
USGS	06893820	2019-11-28 14:30	CST	20.9	P	0.00	P	491	P
USGS	06893820	2019-11-28 14:45	CST	20.9	P	0.00	P	491	P
USGS	06893820	2019-11-28 15:00	CST	20.5	P	0.01	P	491	P
USGS	06893820	2019-11-28 15:15	CST	20.9	P	0.00	P	491	P
USGS	06893820	2019-11-28 15:30	CST	20.9	P	0.00	P	490	P
USGS	06893820	2019-11-28 15:45	CST	20.9	P	0.00	P	490	P
USGS	06893820	2019-11-28 16:00	CST	20.9	P	0.00	P	490	P
USGS	06893820	2019-11-28 16:15	CST	20.9	P	0.01	P	490	P
USGS	06893820	2019-11-28 16:30	CST	20.9	P	0.00	P	490	P
USGS	06893820	2019-11-28 16:45	CST	20.9	P	0.00	P	490	P
USGS	06893820	2019-11-28 17:00	CST	20.9	P	0.01	P	490	P
USGS	06893820	2019-11-28 17:15	CST	20.9	P	0.00	P	490	P
USGS	06893820	2019-11-28 17:30	CST	20.9	P	0.00	P	490	P
USGS	06893820	2019-11-28 17:45	CST	20.9	P	0.00	P	489	P
USGS	06893820	2019-11-28 18:00	CST	20.9	P	0.00	P	489	P
USGS	06893820	2019-11-28 18:15	CST	20.9	P	0.00	P	489	P
USGS	06893820	2019-11-28 18:30	CST	20.9	P	0.00	P	489	P
USGS	06893820	2019-11-28 18:45	CST	20.9	P	0.00	P	489	P
USGS	06893820	2019-11-28 19:00	CST	20.9	P	0.00	P	489	P
USGS	06893820	2019-11-28 19:15	CST	20.9	P	0.00	P	488	P
USGS	06893820	2019-11-28 19:30	CST	20.9	P	0.00	P	488	P
USGS	06893820	2019-11-28 19:45	CST	20.9	P	0.00	P	488	P
USGS	06893820	2019-11-28 20:00	CST	20.9	P	0.00	P	488	P
USGS	06893820	2019-11-28 20:15	CST	20.9	P	0.00	P	488	P
USGS	06893820	2019-11-28 20:30	CST	20.9	P	0.00	P	488	P
USGS	06893820	2019-11-28 20:45	CST	21.3	P	0.00	P	487	P
USGS	06893820	2019-11-28 21:00	CST	20.9	P	0.00	P	487	P
USGS	06893820	2019-11-28 21:15	CST	20.9	P	0.00	P	487	P
USGS	06893820	2019-11-28 21:30	CST	21.3	P	0.00	P	487	P
USGS	06893820	2019-11-28 21:45	CST	21.3	P	0.00	P	487	P
USGS	06893820	2019-11-28 22:00	CST	20.9	P	0.00	P	487	P
USGS	06893820	2019-11-28 22:15	CST	21.3	P	0.00	P	487	P
USGS	06893820	2019-11-28 22:30	CST	21.3	P	0.00	P	486	P
USGS	06893820	2019-11-28 22:45	CST	21.3	P	0.00	P	486	P
USGS	06893820	2019-11-28 23:00	CST	21.3	P	0.00	P	486	P
USGS	06893820	2019-11-28 23:15	CST	21.3	P	0.00	P	486	P
USGS	06893820	2019-11-28 23:30	CST	21.3	P	0.00	P	486	P
USGS	06893820	2019-11-28 23:45	CST	21.3	P	0.00	P	486	P
USGS	06893820	2019-11-29 00:00	CST	21.3	P	0.00	P	485	P
USGS	06893820	2019-11-29 00:15	CST	21.3	P	0.00	P	485	P
USGS	06893820	2019-11-29 00:30	CST	21.3	P	0.00	P	485	P
USGS	06893820	2019-11-29 00:45	CST	21.3	P	0.00	P	485	P
USGS	06893820	2019-11-29 01:00	CST	21.3	P	0.01	P	485	P
USGS	06893820	2019-11-29 01:15	CST	21.3	P	0.00	P	485	P
USGS	06893820	2019-11-29 01:30	CST	21.3	P	0.00	P	485	P
USGS	06893820	2019-11-29 01:45	CST	21.3	P	0.00	P	484	P
USGS	06893820	2019-11-29 02:00	CST	21.8	P	0.00	P	484	P
USGS	06893820	2019-11-29 02:15	CST	21.8	P	0.00	P	484	P
USGS	06893820	2019-11-29 02:30	CST	21.8	P	0.00	P	484	P
USGS	06893820	2019-11-29 02:45	CST	21.8	P	0.00	P	484	P
USGS	06893820	2019-11-29 03:00	CST	21.8	P	0.00	P	484	P
USGS	06893820	2019-11-29 03:15	CST	21.8	P	0.00	P	484	P
USGS	06893820	2019-11-29 03:30	CST	21.8	P	0.00	P	484	P
USGS	06893820	2019-11-29 03:45	CST	21.8	P	0.00	P	484	P
USGS	06893820	2019-11-29 04:00	CST	21.8	P	0.00	P	484	P
USGS	06893820	2019-11-29 04:15	CST	21.8	P	0.00	P	484	P
USGS	06893820	2019-11-29 04:30	CST	21.8	P	0.00	P	483	P
USGS	06893820	2019-11-29 04:45	CST	21.8	P	0.00	P	483	P
USGS	06893820	2019-11-29 05:00	CST	21.8	P	0.00	P	483	P
USGS	06893820	2019-11-29 05:15	CST	21.8	P	0.00	P	483	P
USGS	06893820	2019-11-29 05:30	CST	22.2	P	0.00	P	483	P
USGS	06893820	2019-11-29 05:45	CST	22.2	P	0.00	P	483	P
USGS	06893820	2019-11-29 06:00	CST	22.2	P	0.00	P	483	P
USGS	06893820	2019-11-29 06:15	CST	22.2	P	0.00	P	483	P
USGS	06893820	2019-11-29 06:30	CST	22.2	P	0.00	P	483	P
USGS	06893820	2019-11-29 06:45	CST	22.2	P	0.00	P	483	P
USGS	06893820	2019-11-29 07:00	CST	22.2	P	0.01	P	483	P
USGS	06893820	2019-11-29 07:15	CST	22.2	P	0.00	P	483	P
USGS	06893820	2019-11-29 07:30	CST	22.2	P	0.00	P	483	P
USGS	06893820	2019-11-29 07:45	CST	22.2	P	0.00	P	483	P
USGS	06893820	2019-11-29 08:00	CST	22.2	P	0.00	P	482	P
USGS	06893820	2019-11-29 08:15	CST	22.2	P	0.00	P	482	P
USGS	06893820	2019-11-29 08:30	CST	22.2	P	0.00	P	482	P
USGS	06893820	2019-11-29 08:45	CST	22.2	P	0.00	P	482	P
USGS	06893820	2019-11-29 09:00	CST	22.2	P	0.00	P	482	P
USGS	06893820	2019-11-29 09:15	CST	22.2	P	0.00	P	482	P
USGS	06893820	2019-11-29 09:30	CST	22.2	P	0.00	P	482	P
USGS	06893820	2019-11-29 09:45	CST	22.2	P	0.00	P	482	P
USGS	06893820	2019-11-29 10:00	CST	22.2	P	0.00	P	482	P
USGS	06893820	2019-11-29 10:15	CST	22.2	P	0.00	P	482	P
USGS	06893820	2019-11-29 10:30	CST	22.2	P	0.00	P	481	P
USGS	06893820	2019-11-29 10:45	CST	22.2	P	0.00	P	481	P
USGS	06893820	2019-11-29 11:00	CST	22.7	P	0.00	P	481	P
USGS	06893820	2019-11-29 11:15	CST	22.7	P	0.00	P	481	P
USGS	06893820	2019-11-29 11:30	CST	22.7	P	0.00	P	481	P
USGS	06893820	2019-11-29 11:45	CST	22.7	P	0.00	P	481	P
USGS	06893820	2019-11-29 12:00	CST	22.7	P	0.00	P	481	P
USGS	06893820	2019-11-29 12:15	CST	22.7	P	0.00	P	481	P
USGS	06893820	2019-11-29 12:30	CST	23.1	P	0.00	P	481	P
USGS	06893820	2019-11-29 12:45	CST	23.1	P	0.00	P	481	P
USGS	06893820	2019-11-29 13:00	CST	23.1	P	0.00	P	480	P
USGS	06893820	2019-11-29 13:15	CST	23.1	P	0.00	P	480	P
USGS	06893820	2019-11-29 13:30	CST	23.1	P	0.00	P	480	P
USGS	06893820	2019-11-29 13:45	CST	23.1	P	0.00	P	480	P
USGS	06893820	2019-11-29 14:00	CST	23.1	P	0.00	P	480	P
USGS	06893820	2019-11-29 14:15	CST	23.1	P	0.00	P	480	P
USGS	06893820	2019-11-29 14:30	CST	23.1	P	0.00	P	480	P
USGS	06893820	2019-11-29 14:45	CST	23.6	P	0.00	P	480	P
USGS	06893820	2019-11-29 15:00	CST	23.6	P	0.00	P	480	P
USGS	06893820	2019-11-29 15:15	CST	23.6	P	0.01	P	480	P
USGS	06893820	2019-11-29 15:30	CST	23.6	P	0.00	P	479	P
USGS	06893820	2019-11-29 15:45	CST	23.6	P	0.00	P	479	P
USGS	06893820	2019-11-29 16:00	CST	23.6	P	0.00	P	479	P
USGS	06893820	2019-11-29 16:15	CST	23.6	P	0.00	P	479	P
USGS	06893820	2019-11-29 16:30	CST	23.6	P	0.00	P	479	P
USGS	06893820	2019-11-29 16:45	CST	24.1	P	0.00	P	479	P
USGS	06893820	2019-11-29 17:00	CST	24.1	P	0.00	P	479	P
USGS	06893820	2019-11-29 17:15	CST	24.1	P	0.01	P	479	P
USGS	06893820	2019-11-29 17:30	CST	24.1	P	0.00	P	479	P
USGS	06893820	2019-11-29 17:45	CST	24.1	P	0.00	P	479	P
USGS	06893820	2019-11-29 18:00	CST	24.1	P	0.03	P	478	P
USGS	06893820	2019-11-29 18:15	CST	24.1	P	0.00	P	478	P
USGS	06893820	2019-11-29 18:30	CST	25.5	P	0.15	P	478	P
USGS	06893820	2019-11-29 18:45	CST	27.4	P	0.20	P	478	P
